,user_id,mal_id,favorited
9386,544,417,1
9387,544,12953,1
9388,544,5189,1
9389,544,1870,1
9390,544,8691,1
9391,544,2885,1
9392,544,90,1
9393,544,5077,1
9394,546,11061,1
9395,546,2011,1
9396,546,2001,1
9397,546,38329,1
9398,546,37450,1
9399,546,36649,1
9400,546,30346,1
9401,546,31043,1
9402,546,9989,1
9403,546,34599,1
9404,546,5114,1
9405,546,28,1
9406,546,146735,1
9407,546,507,1
9408,546,118739,1
9409,546,13580,1
9410,546,160102,1
9411,546,90291,1
9412,546,43121,1
9413,546,118487,1
9414,546,71933,1
9415,546,513,1
9416,546,869,1
9417,546,287,1
9418,546,11817,1
9419,546,212,1
9420,546,672,1
9421,546,118,1
9422,546,65,1
9423,546,890,1
9424,546,270,1
9425,548,6547,1
9426,548,12189,1
9427,548,40815,1
9428,548,36753,1
9429,548,42528,1
9430,548,55131,1
9431,548,869,1
9432,548,185,1
9433,548,40,1
9434,549,427,1
9435,549,3713,1
9436,549,578,1
9437,549,877,1
9438,549,9253,1
9439,549,5040,1
9440,549,37786,1
9441,549,32281,1
9442,549,1575,1
9443,549,1535,1
9444,549,90393,1
9445,549,53641,1
9446,549,12301,1
9447,549,434,1
9448,549,50057,1
9449,549,94189,1
9450,549,417,1
9451,549,116281,1
9452,549,80,1
9453,549,75,1
9454,549,5921,1
9455,549,2836,1
9456,549,4,1
9457,549,7899,1
9458,549,8,1
9459,549,86,1
9460,549,99,1
9461,549,14441,1
9462,549,37,1
9463,549,245,1
9464,550,11061,1
9465,550,2011,1
9466,550,151138,1
9467,550,28845,1
9468,551,32836,1
9469,551,15051,1
9470,551,32526,1
9471,551,31933,1
9472,551,4,1
9473,551,5114,1
9474,551,6381,1
9475,551,2,1
9476,551,2001,1
9477,551,1,1
9478,551,33489,1
9479,551,17549,1
9480,551,552,1
9481,551,1956,1
9482,551,31953,1
9483,551,18679,1
9484,551,10278,1
9485,551,1915,1
9486,551,6030,1
9487,551,135404,1
9488,551,46167,1
9489,551,176604,1
9490,551,186691,1
9491,551,135405,1
9492,551,46173,1
9493,551,176603,1
9494,551,186692,1
9495,551,135409,1
9496,551,46013,1
9497,551,176605,1
9498,551,184716,1
9499,551,86207,1
9500,551,91779,1
9501,551,113727,1
9502,551,12659,1
9503,551,141584,1
9504,551,39547,1
9505,551,11359,1
9506,551,6686,1
9507,551,160,1
9508,551,2,1
9509,551,79,1
9510,551,81,1
9511,551,7263,1
9512,551,36461,1
9513,551,14609,1
9514,551,2619,1
9515,551,11184,1
9516,551,39548,1
9517,551,95,1
9518,551,823,1
9519,551,22,1
9520,551,1592,1
9521,552,7724,1
9522,552,4224,1
9523,552,889,1
9524,552,1827,1
9525,552,34561,1
9526,552,25879,1
9527,552,237,1
9528,552,2001,1
9529,552,17909,1
9530,552,32948,1
9531,552,458,1
9532,552,459,1
9533,552,2257,1
9534,552,2,1
9535,552,1555,1
9536,552,12064,1
9537,552,144519,1
9538,552,148511,1
9539,552,7583,1
9540,552,5130,1
9541,552,86,1
9542,552,40,1
9543,552,79,1
9544,552,8,1
9545,552,113,1
9546,552,99,1
9547,552,6,1
9548,552,100,1
9549,552,17,1
9550,552,4580,1
9551,553,237,1
9552,553,23327,1
9553,553,26,1
9554,553,2001,1
9555,553,32,1
9556,553,227,1
9557,553,35247,1
9558,553,1575,1
9559,553,593,1
9560,553,1177,1
9561,553,9,1
9562,553,1910,1
9563,553,1111,1
9564,553,422,1
9565,553,23602,1
9566,553,151138,1
9567,553,140060,1
9568,553,91119,1
9569,553,7747,1
9570,553,2653,1
9571,553,14662,1
9572,553,2349,1
9573,553,5111,1
9574,553,1868,1
9575,553,99,1
9576,553,3445,1
9577,553,4580,1
9578,553,3066,1
9579,553,5956,1
9580,553,8,1
9581,553,14225,1
9582,555,29,1
9583,555,9253,1
9584,555,2966,1
9585,555,7724,1
9586,555,59,1
9587,555,1210,1
9588,555,16498,1
9589,555,28171,1
9590,555,10113,1
9591,555,35252,1
9592,555,7374,1
9593,555,9700,1
9594,555,117747,1
9595,555,288,1
9596,555,3061,1
9597,555,32631,1
9598,555,10,1
9599,555,9720,1
9600,555,319,1
9601,555,7452,1
9602,555,190,1
9603,555,659,1
9604,555,1602,1
9605,555,2204,1
9606,556,4654,1
9607,556,5941,1
9608,556,1195,1
9609,556,16706,1
9610,556,9863,1
9611,556,7311,1
9612,556,18679,1
9613,556,35120,1
9614,556,17074,1
9615,556,32281,1
9616,556,13701,1
9617,556,13286,1
9618,556,13468,1
9619,556,13700,1
9620,556,74269,1
9621,556,17246,1
9622,556,83797,1
9623,556,151604,1
9624,556,152968,1
9625,556,136,1
9626,556,283,1
9627,556,890,1
9628,556,11817,1
9629,556,11184,1
9630,556,149,1
9631,556,241,1
9632,556,5254,1
9633,556,93,1
9634,556,185,1
9635,556,65,1
9636,557,21,1
9637,557,20,1
9638,557,16498,1
9639,557,23273,1
9640,557,26055,1
9641,557,3,1
9642,557,31964,1
9643,557,269,1
9644,557,40591,1
9645,557,263,1
9646,557,7674,1
9647,557,62,1
9648,557,5187,1
9649,557,40,1
9650,557,161286,1
9651,557,117909,1
9652,557,118733,1
9653,557,118737,1
9654,557,118739,1
9655,557,909,1
9656,557,24595,1
9657,557,1881,1
9658,557,1901,1
9659,557,1879,1
9660,557,9834,1
9661,557,11705,1
9662,557,5048,1
9663,557,11090,1
9664,557,137,1
9665,557,123,1
9666,557,2111,1
9667,558,2904,1
9668,558,32,1
9669,558,30,1
9670,558,11061,1
9671,558,2011,1
9672,558,55131,1
9673,558,417,1
9674,558,141354,1
9675,558,1111,1
9676,558,185,1
9677,558,5142,1
9678,558,10561,1
9679,558,5253,1
9680,560,33,1
9681,560,820,1
9682,560,19,1
9683,560,2402,1
9684,560,424,1
9685,560,7973,1
9686,560,3500,1
9687,560,3066,1
9688,560,1868,1
9689,560,1893,1
9690,560,11090,1
9691,560,20136,1
9692,563,6746,1
9693,563,18679,1
9694,563,11741,1
9695,563,35180,1
9696,563,3,1
9697,563,34914,1
9698,563,34798,1
9699,563,14813,1
9700,563,35838,1
9701,563,33337,1
9702,563,13,1
9703,563,40591,1
9704,563,10010,1
9705,563,24596,1
9706,563,67065,1
9707,563,24592,1
9708,563,83797,1
9709,563,79995,1
9710,563,83799,1
9711,563,28331,1
9712,563,24595,1
9713,563,152120,1
9714,563,99,1
9715,563,51438,1
9716,563,2349,1
9717,563,113,1
9718,563,8509,1
9719,563,24265,1
9720,563,2948,1
9721,563,118,1
9722,563,212,1
9723,563,12859,1
9724,565,15843,1
9725,565,2352,1
9726,565,28586,1
9727,565,79517,1
9728,565,3775,1
9729,565,7373,1
9730,566,9756,1
9731,566,9253,1
9732,566,1575,1
9733,566,33674,1
9734,566,1889,1
9735,566,10271,1
9736,566,14397,1
9737,566,2,1
9738,566,1535,1
9739,566,18617,1
9740,566,4181,1
9741,566,33049,1
9742,566,13663,1
9743,566,31240,1
9744,566,32281,1
9745,566,37779,1
9746,566,16067,1
9747,566,12029,1
9748,566,2199,1
9749,566,31043,1
9750,566,239,1
9751,566,12477,1
9752,566,4628,1
9753,566,17364,1
9754,566,35252,1
9755,566,42469,1
9756,566,80897,1
9757,566,136766,1
9758,566,76100,1
9759,566,65443,1
9760,566,69107,1
9761,566,92797,1
9762,566,80893,1
9763,566,83045,1
9764,566,29541,1
9765,566,13473,1
9766,566,65865,1
9767,566,503,1
9768,566,117225,1
9769,566,123699,1
9770,566,417,1
9771,566,5513,1
9772,566,10981,1
9773,566,185,1
9774,566,5092,1
9775,566,84,1
9776,566,65,1
9777,566,10308,1
9778,566,5077,1
9779,566,8,1
9780,566,2347,1
9781,566,2,1
9782,566,11297,1
9783,566,34785,1
9784,566,1867,1
9785,566,27,1
9786,566,118,1
9787,566,11746,1
9788,566,10561,1
9789,566,4960,1
9790,566,2885,1
9791,566,11196,1
9792,567,31646,1
9793,567,3,1
9794,567,1065,1
9795,567,2246,1
9796,567,35413,1
9797,567,110355,1
9798,567,137994,1
9799,567,3170,1
9800,567,7207,1
9801,567,2104,1
9802,567,1938,1
9803,567,7217,1
9804,567,6686,1
9805,568,918,1
9806,568,10800,1
9807,568,35839,1
9808,568,34745,1
9809,568,2017,1
9810,568,32182,1
9811,568,100,1
9812,568,4081,1
9813,568,37999,1
9814,568,33489,1
9815,568,65523,1
9816,568,7373,1
9817,568,672,1
9818,568,109931,1
9819,568,109929,1
9820,568,157170,1
9821,568,47163,1
9822,568,81645,1
9823,568,21779,1
9824,568,16993,1
9825,568,6647,1
9826,568,2,1
9827,568,5068,1
9828,568,2619,1
9829,568,65,1
9830,568,10,1
9831,570,35180,1
9832,570,3,1
9833,570,28735,1
9834,570,22135,1
9835,570,11061,1
9836,570,2011,1
9837,570,21044,1
9838,570,119763,1
9839,570,28,1
9840,570,158454,1
9841,570,1870,1
9842,570,5089,1
9843,570,1893,1
9844,570,12859,1
9845,571,551,1
9846,571,813,1
9847,571,33191,1
9848,571,481,1
9849,571,32,1
9850,571,30,1
9851,571,31933,1
9852,571,4,1
9853,571,11061,1
9854,571,2011,1
9855,571,12113,1
9856,571,12115,1
9857,571,10499,1
9858,571,1344,1
9859,571,12659,1
9860,571,23636,1
9861,571,20147,1
9862,571,1257,1
9863,571,1375,1
9864,571,8738,1
9865,571,26630,1
9866,571,2511,1
9867,571,24499,1
9868,571,4513,1
9869,571,1938,1
9870,571,2992,1
9871,571,79,1
9872,571,212,1
9873,571,2410,1
9874,571,2848,1
9875,571,2847,1
9876,571,2619,1
9877,572,38000,1
9878,572,23755,1
9879,572,146159,1
9880,572,75,1
9881,572,651,1
9882,572,2,1
9883,573,12189,1
9884,573,9863,1
9885,573,35839,1
9886,573,2251,1
9887,573,26055,1
9888,573,3,1
9889,573,5114,1
9890,573,32935,1
9891,573,25835,1
9892,573,1887,1
9893,573,55131,1
9894,573,148705,1
9895,573,32395,1
9896,573,17245,1
9897,573,101165,1
9898,573,75284,1
9899,573,4003,1
9900,573,13701,1
9901,573,28331,1
9902,573,212,1
9903,573,24265,1
9904,573,16135,1
9905,573,185,1
9906,573,99,1
9907,573,90,1
9908,573,25437,1
9909,573,513,1
9910,573,93,1
9911,574,36098,1
9912,574,31181,1
9913,574,157117,1
9914,574,22037,1
9915,574,10561,1
9916,574,890,1
9917,577,11061,1
9918,577,2011,1
9919,577,19815,1
9920,577,9253,1
9921,577,38524,1
9922,577,3,1
9923,577,2,1
9924,577,31240,1
9925,577,35073,1
9926,577,1535,1
9927,577,39587,1
9928,577,34470,1
9929,577,27,1
9930,577,417,1
9931,577,71,1
9932,577,45627,1
9933,577,118763,1
9934,577,118737,1
9935,577,62,1
9936,577,212,1
9937,577,99,1
9938,577,86,1
9939,577,1870,1
9940,577,65,1
9941,577,118,1
9942,577,185,1
9943,577,546,1
9944,579,1735,1
9945,579,14,1
9946,579,723,1
9947,580,10271,1
9948,580,26055,1
9949,580,3,1
9950,580,37965,1
9951,580,263,1
9952,580,20,1
9953,580,32182,1
9954,580,100,1
9955,580,31933,1
9956,580,4,1
9957,580,20583,1
9958,580,5114,1
9959,580,39195,1
9960,580,12659,1
9961,580,4368,1
9962,580,151138,1
9963,580,1375,1
9964,580,310,1
9965,580,172493,1
9966,580,64769,1
9967,580,17,1
9968,580,109931,1
9969,580,624,1
9970,580,2619,1
9971,580,1911,1
9972,580,1874,1
9973,580,16993,1
9974,580,49130,1
9975,580,39362,1
9976,580,14001,1
9977,580,32015,1
9978,580,31371,1
9979,580,1099,1
9980,581,1575,1
9981,581,9756,1
9982,581,30,1
9983,581,11061,1
9984,581,2011,1
9985,581,43,1
9986,581,5081,1
9987,581,18679,1
9988,581,427,1
9989,581,3002,1
9990,581,5680,1
9991,581,1111,1
9992,581,81367,1
9993,581,38005,1
9994,581,5578,1
9995,581,83799,1
9996,581,27,1
9997,581,1795,1
9998,581,30477,1
9999,581,422,1
10000,581,35252,1
10001,581,2349,1
10002,581,5111,1
10003,581,5089,1
10004,581,5254,1
10005,581,5077,1
10006,581,118,1
10007,581,61,1
10008,581,10308,1
10009,581,8509,1
10010,581,4002,1
10011,582,12431,1
10012,582,820,1
10013,582,227,1
10014,582,457,1
10015,582,55171,1
10016,582,2780,1
10017,582,627,1
10018,582,156896,1
10019,582,8509,1
10020,582,2402,1
10021,582,6386,1
10022,582,6076,1
10023,583,11061,1
10024,583,2011,1
10025,583,16498,1
10026,583,37999,1
10027,583,34561,1
10028,583,31240,1
10029,583,28891,1
10030,583,11757,1
10031,583,28171,1
10032,583,15051,1
10033,583,37510,1
10034,583,100,1
10035,583,84677,1
10036,583,116275,1
10037,583,136359,1
10038,583,46171,1
10039,583,143185,1
10040,583,497,1
10041,583,67065,1
10042,583,94295,1
10043,583,27,1
10044,583,118735,1
10045,583,10561,1
10046,583,19960,1
10047,583,40497,1
10048,583,20216,1
10049,583,8509,1
10050,583,5077,1
10051,583,11817,1
10052,583,356,1
10053,583,53,1
10054,583,41328,1
10055,584,1000,1
10056,584,2559,1
10057,584,2272,1
10058,584,5494,1
10059,584,302,1
10060,584,2618,1
10061,584,1425,1
10062,584,338,1
10063,584,3002,1
10064,584,1491,1
10065,584,999,1
10066,584,4835,1
10067,584,2780,1
10068,584,11804,1
10069,584,1700,1
10070,584,2888,1
10071,584,627,1
10072,584,424,1
10073,584,6321,1
10074,584,161248,1
10075,584,155514,1
10076,584,5579,1
10077,584,2539,1
10078,584,1891,1
10079,584,5393,1
10080,584,6706,1
10081,584,5150,1
10082,584,28807,1
10083,584,2992,1
10084,584,2003,1
10085,584,2597,1
10086,585,11771,1
10087,585,6746,1
10088,585,20583,1
10089,585,31478,1
10090,585,20507,1
10091,585,30276,1
10092,585,28171,1
10093,585,28,1
10094,585,24833,1
10095,585,170454,1
10096,585,175345,1
10097,585,175342,1
10098,585,175343,1
10099,585,118489,1
10100,585,73979,1
10101,585,18769,1
10102,585,42038,1
10103,585,71933,1
10104,585,34209,1
10105,585,42197,1
10106,585,36471,1
10107,585,40432,1
10108,585,18227,1
10109,585,7695,1
10110,585,12017,1
10111,585,118,1
10112,585,212,1
10113,587,34382,1
10114,587,25777,1
10115,587,2,1
10116,587,31953,1
10117,587,18153,1
10118,587,7791,1
10119,587,27989,1
10120,587,21511,1
10121,587,14741,1
10122,587,28391,1
10123,587,9756,1
10124,587,128503,1
10125,587,87275,1
10126,587,24515,1
10127,587,120015,1
10128,587,120017,1
10129,587,105547,1
10130,587,111287,1
10131,587,65867,1
10132,587,55133,1
10133,587,118419,1
10134,587,413,1
10135,587,34,1
10136,587,869,1
10137,587,17091,1
10138,587,14441,1
10139,587,504,1
10140,587,19834,1
10141,587,35725,1
10142,587,21517,1
10143,587,10561,1
10144,588,512,1
10145,588,1453,1
10146,588,1,1
10147,588,2225,1
10148,588,82,1
10149,588,0080,1
10150,588,813,1
10151,588,30,1
10152,588,1034,1
10153,588,578,1
10154,588,44,1
10155,588,6866,1
10156,588,1,1
10157,588,4745,1
10158,588,11804,1
10159,588,913,1
10160,588,12055,1
10161,588,1344,1
10162,588,539,1
10163,588,3497,1
10164,588,89,1
10165,588,1870,1
10166,588,5393,1
10167,588,8064,1
10168,588,1891,1
10169,588,1867,1
10170,588,1938,1
10171,588,2104,1
10172,588,5738,1
10173,588,5304,1
10174,588,2619,1
10175,589,31240,1
10176,589,1535,1
10177,589,25777,1
10178,589,2,1
10179,589,125056,1
10180,589,24482,1
10181,589,109931,1
10182,589,48121,1
10183,589,65,1
10184,589,672,1
10185,590,25013,1
10186,590,33095,1
10187,590,32093,1
10188,590,13759,1
10189,590,19815,1
10190,590,28171,1
10191,590,2508,1
10192,590,2,1
10193,590,10030,1
10194,590,38889,1
10195,590,9989,1
10196,590,43814,1
10197,590,96065,1
10198,590,81367,1
10199,590,67065,1
10200,590,136479,1
10201,590,40197,1
10202,590,2169,1
10203,590,75950,1
10204,590,61371,1
10205,590,31008,1
10206,590,11184,1
10207,590,35041,1
10208,590,7319,1
10209,590,158,1
10210,590,185,1
10211,590,1762,1
10212,590,1764,1
10213,590,8956,1
10214,590,24947,1
10215,590,26977,1
10216,591,33051,1
10217,591,31251,1
10218,591,32843,1
10219,591,235,1
10220,591,33502,1
10221,591,13125,1
10222,591,35839,1
10223,591,34376,1
10224,591,3,1
10225,591,34375,1
10226,591,2,1
10227,591,18679,1
10228,591,6307,1
10229,591,66171,1
10230,591,158454,1
10231,591,13701,1
10232,591,149982,1
10233,591,119561,1
10234,591,148738,1
10235,591,22054,1
10236,591,109475,1
10237,591,70069,1
10238,591,2009,1
10239,591,6801,1
10240,591,8544,1
10241,591,39950,1
10242,591,270,1
10243,591,10742,1
10244,591,81,1
10245,591,5077,1
10246,591,21543,1
10247,591,185,1
10248,592,38826,1
10249,592,112157,1
10250,592,869,1
10251,594,5114,1
10252,594,23847,1
10253,594,31043,1
10254,594,1535,1
10255,594,19,1
10256,594,16498,1
10257,594,263,1
10258,594,1,1
10259,594,22535,1
10260,594,7785,1
10261,594,67067,1
10262,594,71,1
10263,594,67065,1
10264,594,45627,1
10265,594,67069,1
10266,594,48391,1
10267,594,11,1
10268,594,5103,1
10269,594,161286,1
10270,594,53641,1
10271,594,869,1
10272,594,118,1
10273,594,185,1
10274,594,10765,1
10275,594,11184,1
10276,594,99,1
10277,594,11622,1
10278,594,7695,1
10279,594,21517,1
10280,594,36812,1
10281,595,39547,1
10282,595,33352,1
10283,595,31240,1
10284,595,2904,1
10285,595,1735,1
10286,595,27775,1
10287,595,269,1
10288,595,37450,1
10289,595,40417,1
10290,595,5114,1
10291,595,67067,1
10292,595,141354,1
10293,595,124049,1
10294,595,40197,1
10295,595,7373,1
10296,595,67065,1
10297,595,176657,1
10298,595,118735,1
10299,595,417,1
10300,595,17,1
10301,595,18197,1
10302,595,869,1
10303,595,7695,1
10304,595,48962,1
10305,595,10561,1
10306,595,118,1
10307,595,185,1
10308,595,10765,1
10309,595,65,1
10310,595,14013,1
10311,596,31964,1
10312,596,11061,1
10313,596,2011,1
10314,596,32182,1
10315,596,100,1
10316,596,235,1
10317,596,30276,1
10318,596,20,1
10319,596,15751,1
10320,596,918,1
10321,596,5040,1
10322,596,249,1
10323,596,147,1
10324,596,12051,1
10325,596,2390,1
10326,596,1748,1
10327,596,246,1
10328,596,31,1
10329,596,7302,1
10330,596,5189,1
10331,596,23277,1
10332,596,71,1
10333,596,33359,1
10334,596,108,1
10335,596,65,1
10336,596,64,1
10337,596,67,1
10338,596,1890,1
10339,596,87,1
10340,596,1879,1
10341,596,1881,1
10342,596,75,1
10343,597,20583,1
10344,597,33206,1
10345,597,140810,1
10346,597,136728,1
10347,597,118,1
10348,597,65,1
10349,598,7054,1
10350,598,3588,1
10351,598,9919,1
10352,598,6702,1
10353,598,2923,1
10354,598,14523,1
10355,598,5187,1
10356,598,24482,1
10357,598,8456,1
10358,598,24596,1
10359,598,247,1
10360,598,407,1
10361,598,655,1
10362,598,762,1
10363,598,817,1
10364,600,7785,1
10365,600,35839,1
10366,600,33051,1
10367,600,27969,1
10368,600,1336,1
10369,600,10138,1
10370,600,3066,1
10371,600,67769,1
10372,600,12859,1
10373,600,13639,1
10374,600,90,1
10375,600,65,1
10376,601,28677,1
10377,601,7,1
10378,601,934,1
10379,601,2476,1
10380,601,849,1
10381,601,5680,1
10382,601,143,1
10383,601,32899,1
10384,601,57489,1
10385,601,1534,1
10386,601,3359,1
10387,601,20512,1
10388,601,3128,1
10389,601,1310,1
10390,601,129052,1
10391,601,3,1
10392,601,28921,1
10393,601,16641,1
10394,601,8956,1
10395,601,8492,1
10396,601,472,1
10397,601,36,1
10398,602,38101,1
10399,602,5,1
10400,602,35849,1
10401,602,35044,1
10402,602,37517,1
10403,602,21,1
10404,602,23755,1
10405,602,25731,1
10406,602,119413,1
10407,602,155679,1
10408,602,128909,1
10409,602,134256,1
10410,602,40,1
10411,602,132571,1
10412,602,62581,1
10413,602,672,1
10414,602,118,1
10415,602,14441,1
10416,602,890,1
10417,602,869,1
10418,602,16635,1
10419,602,185,1
10420,603,35180,1
10421,603,3,1
10422,603,39071,1
10423,603,33731,1
10424,603,38993,1
10425,603,2,1
10426,603,37614,1
10427,603,24312,1
10428,603,19565,1
10429,603,50229,1
10430,603,149332,1
10431,603,170466,1
10432,603,25437,1
10433,603,34785,1
10434,603,34951,1
10435,603,19884,1
10436,603,185,1
10437,604,30,1
10438,604,918,1
10439,604,31933,1
10440,604,4,1
10441,604,11741,1
10442,604,4282,1
10443,604,5,1
10444,604,10010,1
10445,604,8673,1
10446,604,3105,1
10447,604,6356,1
10448,604,672,1
10449,604,29087,1
10450,604,5732,1
10451,604,5077,1
10452,604,2619,1
10453,604,5111,1
10454,605,38524,1
10455,605,3,1
10456,605,2,1
10457,605,2904,1
10458,605,19,1
10459,605,11061,1
10460,605,2011,1
10461,605,5114,1
10462,605,9253,1
10463,605,28891,1
10464,605,11741,1
10465,605,417,1
10466,605,40882,1
10467,605,17438,1
10468,605,10138,1
10469,605,13020,1
10470,605,719,1
10471,605,424,1
10472,605,422,1
10473,605,2034,1
10474,605,11705,1
10475,605,8509,1
10476,605,1868,1
10477,605,65,1
10478,605,2619,1
10479,605,10308,1
10480,605,10,1
10481,606,11061,1
10482,606,2011,1
10483,606,1526,1
10484,606,08,1
10485,606,35120,1
10486,606,14719,1
10487,606,431,1
10488,606,30346,1
10489,606,28851,1
10490,606,12355,1
10491,606,28805,1
10492,606,23602,1
10493,606,127764,1
10494,606,62,1
10495,606,27,1
10496,606,732,1
10497,606,2075,1
10498,606,245,1
10499,606,77605,1
10500,606,1858,1
10501,606,118,1
10502,606,87,1
10503,606,356,1
10504,606,513,1
10505,606,86,1
10506,606,95,1
10507,606,672,1
10508,606,65,1
10509,606,270,1
10510,609,35247,1
10511,609,2001,1
10512,609,1887,1
10513,609,16049,1
10514,609,19815,1
10515,609,11981,1
10516,609,3,1
10517,609,9989,1
10518,609,9253,1
10519,609,7311,1
10520,609,6018,1
10521,609,5443,1
10522,609,2169,1
10523,609,5572,1
10524,609,38005,1
10525,609,5570,1
10526,609,70069,1
10527,609,135408,1
10528,609,35252,1
10529,609,5724,1
10530,609,15205,1
10531,609,2003,1
10532,609,9535,1
10533,609,35709,1
10534,609,2582,1
10535,609,10742,1
10536,609,4054,1
10537,609,10308,1
10538,610,4181,1
10539,610,9253,1
10540,610,28851,1
10541,610,1689,1
10542,610,5,1
10543,610,17074,1
10544,610,339,1
10545,610,16782,1
10546,610,31757,1
10547,610,889,1
10548,610,51347,1
10549,610,35252,1
10550,610,23602,1
10551,610,22055,1
10552,610,10342,1
10553,610,45627,1
10554,610,145877,1
10555,610,3934,1
10556,610,4605,1
10557,610,1117,1
10558,610,5089,1
10559,610,1991,1
10560,610,2347,1
10561,610,5254,1
10562,610,7498,1
10563,610,1602,1
10564,610,90,1
10565,610,28,1
10566,611,29854,1
10567,611,22535,1
10568,611,33486,1
10569,611,136,1
10570,611,21,1
10571,611,269,1
10572,611,117921,1
10573,611,7881,1
10574,611,34550,1
10575,611,86841,1
10576,611,12323,1
10577,611,672,1
10578,611,2656,1
10579,611,6498,1
10580,611,6686,1
10581,611,1870,1
10582,611,1155,1
10583,611,12018,1
10584,612,41120,1
10585,612,35790,1
10586,612,39533,1
10587,612,38524,1
10588,612,3,1
10589,612,2,1
10590,612,37430,1
10591,612,146735,1
10592,612,145877,1
10593,612,118735,1
10594,612,12064,1
10595,612,150793,1
10596,612,11817,1
10597,612,20156,1
10598,612,27243,1
10599,612,21971,1
10600,612,11787,1
10601,613,13125,1
10602,613,34102,1
10603,613,13333,1
10604,613,25835,1
10605,613,10721,1
10606,613,35851,1
10607,613,33502,1
10608,613,1827,1
10609,613,40501,1
10610,613,92743,1
10611,613,137810,1
10612,613,111907,1
10613,613,60955,1
10614,613,137994,1
10615,613,128943,1
10616,613,36184,1
10617,613,33979,1
10618,613,8635,1
10619,613,30255,1
10620,613,17995,1
10621,613,1881,1
10622,613,40530,1
10623,613,7509,1
10624,613,7049,1
10625,614,2001,1
10626,614,5114,1
10627,614,37521,1
10628,614,32935,1
10629,614,9253,1
10630,614,2257,1
10631,614,2075,1
10632,614,68,1
10633,614,110355,1
10634,614,35252,1
10635,614,38373,1
10636,614,15205,1
10637,614,21059,1
10638,614,65,1
10639,614,118,1
10640,615,11061,1
10641,615,2011,1
10642,615,16498,1
10643,615,20,1
10644,615,1535,1
10645,615,10087,1
10646,615,5114,1
10647,615,30276,1
10648,615,31240,1
10649,615,37779,1
10650,615,269,1
10651,615,40,1
10652,615,150775,1
10653,615,27,1
10654,615,71,1
10655,615,87277,1
10656,615,87275,1
10657,615,422,1
10658,615,45627,1
10659,615,908,1
10660,615,73935,1
10661,615,1881,1
10662,615,1868,1
10663,615,1893,1
10664,615,11705,1
10665,615,1901,1
10666,615,15753,1
10667,615,1879,1
10668,615,1880,1
10669,615,32649,1
10670,615,16993,1
10671,616,11061,1
10672,616,2011,1
10673,616,918,1
10674,616,1535,1
10675,616,8769,1
10676,616,8841,1
10677,616,2904,1
10678,616,6347,1
10679,616,25157,1
10680,616,10721,1
10681,616,37991,1
10682,616,5,1
10683,616,1534,1
10684,616,104259,1
10685,616,503,1
10686,616,51523,1
10687,616,22052,1
10688,616,146,1
10689,616,13701,1
10690,616,13700,1
10691,616,40938,1
10692,616,24544,1
10693,616,61,1
10694,616,8,1
10695,616,672,1
10696,616,99,1
10697,616,86,1
10698,616,118,1
10699,616,11817,1
10700,616,6996,1
10701,616,885,1
10702,616,185,1
10703,617,67,1
10704,617,18506,1
10705,617,63,1
10706,618,32,1
10707,618,43,1
10708,618,2251,1
10709,618,12029,1
10710,618,2199,1
10711,618,7785,1
10712,618,17074,1
10713,618,1210,1
10714,618,457,1
10715,618,22037,1
10716,618,2552,1
10717,618,62581,1
10718,618,80955,1
10719,618,719,1
10720,618,1747,1
10721,618,26119,1
10722,618,113,1
10723,618,5068,1
10724,618,4580,1
10725,618,5092,1
10726,618,5089,1
10727,618,13775,1
10728,618,241,1
10729,618,11030,1
10730,618,21517,1
10731,619,339,1
10732,619,457,1
10733,619,13601,1
10734,619,30484,1
10735,619,0,1
10736,619,37520,1
10737,619,12477,1
10738,619,1943,1
10739,619,889,1
10740,619,2025,1
10741,619,10010,1
10742,619,7583,1
10743,619,2219,1
10744,619,425,1
10745,619,2160,1
10746,619,643,1
10747,619,50057,1
10748,619,35252,1
10749,619,18823,1
10750,619,1938,1
10751,619,4580,1
10752,619,1904,1
10753,619,1117,1
10754,619,2762,1
10755,619,3250,1
10756,619,2111,1
10757,619,2394,1
10758,619,1991,1
10759,620,4181,1
10760,620,2167,1
10761,620,1530,1
10762,620,2006,1
10763,620,40197,1
10764,620,136728,1
10765,620,64851,1
10766,620,99,1
10767,620,30901,1
10768,620,869,1
10769,621,28999,1
10770,621,122211,1
10771,621,20106,1
10772,622,2904,1
10773,622,5081,1
10774,622,11061,1
10775,622,2011,1
10776,622,35603,1
10777,622,55131,1
10778,622,22037,1
10779,622,1830,1
10780,622,10094,1
10781,622,10472,1
10782,623,39198,1
10783,623,10162,1
10784,623,918,1
10785,623,178274,1
10786,623,170061,1
10787,623,1047,1
10788,623,185,1
10789,623,3537,1
10790,623,5251,1
10791,624,38731,1
10792,624,36028,1
10793,624,16395,1
10794,624,35180,1
10795,624,3,1
10796,624,552,1
10797,624,7465,1
10798,624,34599,1
10799,624,19815,1
10800,624,22789,1
10801,624,12431,1
10802,624,206,1
10803,624,6301,1
10804,624,52723,1
10805,624,1743,1
10806,624,103533,1
10807,624,50223,1
10808,624,672,1
10809,624,140060,1
10810,624,1662,1
10811,624,17,1
10812,624,48026,1
10813,624,9057,1
10814,624,2804,1
10815,624,16993,1
10816,624,2891,1
10817,624,1874,1
10818,624,16453,1
10819,624,185,1
